"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-07-21",34,25530,26226,23114,785,6606,4633,21147,0,4,679,2007,991,496,13,0,509,1395,996,-192,104
"2025-07-21",35,26570,27648,24086,777,6606,3762,21147,0,5,996,2007,991,-88,0,0,509,1395,996,-485,139
"2025-07-21",36,27571,28690,25039,768,6606,3284,21147,0,4,1206,2006,991,-104,0,0,509,1395,996,-511,130
"2025-07-21",37,28146,29055,25605,771,6606,2774,21147,0,5,1536,2006,992,-6,0,0,783,1395,996,-398,138
"2025-07-21",38,28472,29360,25985,773,6606,2176,21147,0,5,1428,2006,992,0,0,0,800,1395,996,-383,109
"2025-07-21",39,28704,29940,26260,763,6606,1474,21147,0,3,1619,2007,992,-682,54,42,182,1395,996,-51,25
"2025-07-21",40,28448,29843,26045,752,6606,876,21147,0,1,1425,2007,991,-869,13,2,133,1395,996,-25,63
"2025-07-21",41,28048,29769,25696,817,6606,326,21147,0,1,1566,1955,980,-750,0,0,67,1395,995,-457,-13
"2025-07-21",42,27527,29420,25221,881,6606,69,21147,0,1,1438,1947,979,-739,-13,0,62,1395,995,-501,-139
"2025-07-21",43,27182,29887,24950,880,6606,0,21147,0,1,1409,1607,979,-947,-120,-50,488,1395,995,-797,-290
"2025-07-21",44,26493,29331,24331,879,6606,0,21147,0,3,1140,1576,979,-949,-110,-11,519,1395,995,-829,-436
"2025-07-21",45,25410,28646,23341,890,6606,0,21147,0,4,970,1635,930,-970,-199,0,196,1395,995,-1049,-514
"2025-07-21",46,24201,27338,22253,901,6606,0,21147,0,4,1419,1642,926,-970,-84,0,173,1395,995,-1065,-514
"2025-07-21",47,23174,25882,21368,901,6606,0,21147,0,4,1825,1924,986,-895,-63,0,433,1395,995,-732,-514
"2025-07-21",48,21958,24808,20246,901,6606,0,21147,0,145,1864,1948,991,-888,-104,0,452,1395,995,-699,-514
"2025-07-22",1,21483,24366,19818,932,6606,0,21147,0,158,1868,1974,991,-953,-172,0,456,1395,996,-586,-514
"2025-07-22",2,21072,23957,19438,962,6606,0,21152,0,158,1925,1976,991,-957,-229,0,456,1395,995,-582,-459
"2025-07-22",3,20734,24307,19103,1000,6606,0,21152,0,158,1947,1976,991,-996,-363,0,511,1395,995,-1048,-508
"2025-07-22",4,20725,24281,19057,1037,6606,0,21152,0,159,1929,1976,991,-998,-317,0,515,1390,994,-1092,-490
"2025-07-22",5,20272,23994,18690,1019,6606,0,21152,0,159,2091,1976,991,-1007,-400,-51,628,1314,907,-1092,-513
"2025-07-22",6,19513,23383,18056,1001,6606,0,21152,0,265,2069,1976,991,-1006,-411,-82,636,1299,899,-1092,-514
"2025-07-22",7,19289,23153,17882,997,6606,0,21152,0,275,2224,1976,991,-1025,-411,-47,626,1246,899,-1092,-514
"2025-07-22",8,19015,22831,17650,992,6606,0,21152,0,275,2229,1976,991,-1026,-409,0,625,1237,900,-1092,-514
"2025-07-22",9,18950,22700,17598,1008,6606,0,21152,0,278,2241,1976,991,-1025,-341,0,570,1237,988,-1092,-514
"2025-07-22",10,18784,22597,17439,1023,6606,0,21152,0,278,2123,1976,991,-1026,-403,0,566,1222,995,-1092,-514
"2025-07-22",11,18922,22612,17609,1025,6606,0,21152,0,162,2532,1962,991,-1031,-391,0,149,982,995,-1092,-514
"2025-07-22",12,19191,22778,17885,1027,6606,111,21152,0,156,2540,1961,991,-1031,-294,0,118,970,993,-1092,-514
"2025-07-22",13,20544,24230,19119,973,6606,489,21152,0,155,2267,1975,991,-1002,-383,-62,284,1340,816,-1070,-514
"2025-07-22",14,21423,25180,19869,919,6606,1039,21152,0,155,2337,1976,991,-996,-326,-214,296,1395,802,-1053,-513
"2025-07-22",15,23303,25696,21559,898,6606,1704,21152,0,41,1984,1853,976,-395,-422,-365,543,1395,891,-156,-514
"2025-07-22",16,24243,26604,22433,876,6606,2430,21152,0,2,2184,1845,975,-342,-450,-503,561,1395,901,-50,-514
"2025-07-22",17,25421,27414,23454,855,6606,3120,21152,0,2,2108,1993,990,761,-450,-527,606,1395,988,880,-514
"2025-07-22",18,25647,27640,23660,833,6606,3861,21152,0,2,2176,2006,991,1014,-450,-527,610,1395,996,978,-514
"2025-07-22",19,25658,27651,23655,853,6606,4131,21152,0,2,2256,2006,991,1019,-450,-527,564,1395,996,990,-514
"2025-07-22",20,25482,27475,23422,872,6606,4439,21152,0,2,2060,2006,991,1019,-450,-527,561,1395,996,992,-514
"2025-07-22",21,25549,27542,23460,909,6606,4760,21152,0,2,2123,2006,991,1018,-450,-527,487,1395,996,992,-514
"2025-07-22",22,25151,27144,23101,946,6606,5546,21152,0,2,2035,2006,991,1018,-450,-527,481,1395,996,992,-514
"2025-07-22",23,25073,27066,23032,989,6606,5626,21152,0,2,1817,2006,991,1018,-450,-527,436,1395,996,992,-514
"2025-07-22",24,24719,26713,22738,1032,6606,6020,21152,0,2,1432,2006,991,1019,-450,-528,433,1395,994,992,-514
"2025-07-22",25,24923,26916,22892,1048,6606,6096,21152,0,2,1284,2006,991,1018,-450,-527,729,1395,884,992,-514
"2025-07-22",26,24756,26748,22721,1063,6606,5902,21152,0,2,1213,2006,991,1017,-450,-526,750,1395,874,992,-514
"2025-07-22",27,24692,26685,22629,1028,6606,6190,21152,0,2,1093,2006,991,1017,-450,-527,774,1395,850,992,-514
"2025-07-22",28,24614,26607,22581,993,6606,5887,21152,0,2,1318,2006,991,1017,-450,-527,776,1395,847,992,-514
"2025-07-22",29,24776,26769,22738,1030,6606,5811,21152,0,2,1383,2006,991,1018,-450,-527,866,1395,762,992,-514
"2025-07-22",30,24714,26708,22715,1067,6606,6277,21152,0,3,1348,2006,991,1017,-450,-527,873,1395,757,992,-514
"2025-07-22",31,24695,26689,22706,1087,6606,6015,21152,0,4,1344,2006,991,1018,-450,-526,670,1395,977,992,-514
"2025-07-22",32,25167,27161,23130,1107,6606,5304,21152,0,3,1612,2006,991,1017,-450,-527,655,1395,996,992,-514
"2025-07-22",33,25812,27805,23632,1103,6606,4728,21152,0,2,1575,2006,991,1018,-450,-527,703,1395,996,992,-514
"2025-07-22",34,26580,28573,24363,1099,6606,4340,21152,0,2,1732,2006,991,1017,-450,-527,706,1395,995,991,-514
"2025-07-22",35,27632,29625,25390,1097,6606,3333,21152,0,2,1827,2005,991,1017,-450,-527,820,1395,929,906,-514
"2025-07-22",36,28492,30489,26182,1095,6606,2749,21152,0,6,1766,2006,991,1017,-450,-527,828,1395,924,894,-514
"2025-07-22",37,28487,30481,26216,1030,6606,1966,21152,0,3,1979,2006,991,968,-450,-527,784,1395,990,682,-514
"2025-07-22",38,28701,30694,26483,965,6606,1433,21152,0,2,2184,2006,991,875,-450,-527,781,1395,996,664,-514
"2025-07-22",39,28528,30518,26406,917,6606,1026,21152,0,4,2130,1954,965,9,-450,-522,601,1395,996,826,-514
"2025-07-22",40,28106,30100,26093,868,6606,560,21152,0,4,2049,1950,963,0,-450,-526,588,1395,995,845,-514
"2025-07-22",41,27538,29531,25525,885,6606,235,21152,0,3,2046,1841,944,266,-450,-526,358,1395,938,804,-514
"2025-07-22",42,26976,28970,24927,902,6606,41,21152,0,3,1771,1833,942,302,-450,-527,341,1395,930,799,-514
"2025-07-22",43,26929,28925,24887,897,6606,0,21152,0,5,1503,1793,920,702,-450,-527,548,1395,725,794,-514
"2025-07-22",44,26499,28448,24496,892,6606,0,21152,0,5,1338,1784,915,733,-450,-480,563,1395,706,791,-514
"2025-07-22",45,25492,27483,23487,882,6606,0,21152,0,5,1176,1166,742,974,-450,-522,384,1395,606,801,-514
"2025-07-22",46,24543,26469,22611,872,6606,0,21152,0,5,1025,1114,722,992,-450,-457,373,1395,596,810,-514
"2025-07-22",47,23637,25384,21821,829,6606,0,21152,0,5,1166,1410,429,899,-386,-342,925,1395,534,1343,-514
"2025-07-22",48,22323,23896,20608,785,6606,0,21152,0,5,1089,1436,405,892,-364,-190,967,1395,529,1393,-514
"2025-07-23",1,21668,23134,20006,780,6606,0,21152,0,5,908,1538,631,842,-404,-43,967,1395,604,1422,-514
"2025-07-23",2,21459,22748,19831,775,6606,0,21156,0,4,1134,1547,655,841,-271,0,967,1395,609,1424,-514
"2025-07-23",3,20748,22127,19166,818,6606,0,21156,0,116,789,1547,857,913,-257,0,646,1395,563,1423,-506
"2025-07-23",4,20503,21835,19007,860,6606,0,21156,0,125,769,1547,872,920,-282,0,623,1395,560,1423,-425
"2025-07-23",5,19938,21484,18470,833,6606,0,21156,0,124,656,1501,626,463,-419,0,510,1395,631,1423,-503
"2025-07-23",6,19660,21192,18177,805,6606,0,21156,0,124,630,1502,602,427,-394,0,502,1395,637,1423,-514
"2025-07-23",7,19360,20762,17860,780,6606,0,21156,0,123,683,1966,529,335,-265,0,421,1395,583,1423,-514
"2025-07-23",8,19112,20474,17593,755,6606,0,21156,0,123,748,2007,522,328,-225,0,415,1395,577,1420,-514
"2025-07-23",9,18998,20182,17481,735,6606,0,21156,0,11,1072,1861,509,366,-159,0,265,1395,500,1199,-514
"2025-07-23",10,18913,20172,17455,714,6606,0,21156,0,94,1038,1846,507,364,-160,0,254,1395,493,1174,-505
"2025-07-23",11,18968,20303,17507,693,6606,0,21156,0,280,888,1441,499,-131,-26,0,17,1395,461,952,-398
"2025-07-23",12,19258,20577,17757,672,6606,75,21156,0,280,797,1407,501,-154,-17,0,0,1395,461,932,-368
"2025-07-23",13,20604,22015,19021,642,6606,379,21156,0,260,386,1443,674,-7,-149,0,175,1395,625,1038,-495
"2025-07-23",14,21624,22915,19947,612,6606,853,21156,0,29,304,1452,691,0,-290,0,188,1395,641,1049,-472
"2025-07-23",15,23447,24962,21607,632,6606,1447,21156,0,3,226,1961,770,445,-426,-74,354,1395,772,1096,-512
"2025-07-23",16,23940,25585,21928,652,6606,2086,21156,0,3,96,2007,780,529,-420,-208,368,1395,787,1100,-514
"2025-07-23",17,24572,26396,22456,646,6606,3053,21156,0,3,-258,2006,973,569,-450,-357,955,1395,980,934,-514
"2025-07-23",18,24658,26526,22432,640,6606,3964,21156,0,3,-398,2006,992,573,-446,-405,1000,1395,996,915,-514
"2025-07-23",19,24292,25938,22061,675,6606,4478,21156,0,3,-271,2007,991,649,-370,-259,555,1395,996,731,-514
"2025-07-23",20,24316,25940,22065,709,6606,5396,21156,0,3,-343,2007,991,660,-442,-165,521,1395,994,715,-514
"2025-07-23",21,24638,26135,22326,706,6606,6427,21156,0,3,-557,2006,991,954,-450,-30,911,1395,834,834,-514
"2025-07-23",22,24587,26054,22239,703,6606,7025,21156,0,3,-797,2006,991,959,-450,0,940,1395,820,848,-514
"2025-07-23",23,24354,25880,22038,707,6606,7425,21156,0,3,-837,2006,991,1014,-450,-59,1014,1395,802,976,-514
"2025-07-23",24,24455,26045,22128,710,6606,7290,21156,0,3,-886,2006,991,1019,-450,-123,1020,1395,803,990,-514
"2025-07-23",25,24465,26167,22097,753,6606,7253,21156,0,57,-916,2006,991,1019,-450,-181,928,1395,980,991,-514
"2025-07-23",26,24268,25898,21882,796,6606,7164,21156,0,62,-974,2006,991,1019,-450,-104,921,1395,996,992,-514
"2025-07-23",27,24321,26046,21941,842,6606,7369,21156,0,62,-963,2005,991,1019,-450,-199,966,1395,952,991,-514
"2025-07-23",28,24217,25863,21854,888,6606,6926,21156,0,62,-1032,2005,991,1019,-451,-119,970,1395,948,992,-514
"2025-07-23",29,24341,25862,21950,964,6606,6821,21156,0,10,-1185,2005,991,1019,-451,-46,900,1395,925,991,-514
"2025-07-23",30,24359,25812,21939,1039,6606,5909,21156,0,5,-1286,2006,991,1019,-434,0,895,1395,924,991,-514
"2025-07-23",31,24493,25871,22150,1045,6606,5344,21156,0,4,-1069,2006,991,1019,-360,0,790,1395,990,991,-514
"2025-07-23",32,24892,26186,22561,1051,6606,5157,21156,0,5,-823,2006,991,1019,-275,0,782,1395,996,991,-514
"2025-07-23",33,25136,26399,22819,1009,6606,5144,21156,0,6,-774,2006,991,1018,-243,0,938,1395,996,991,-514
"2025-07-23",34,25960,27213,23555,966,6606,4944,21156,0,6,-735,1995,989,1018,-233,0,949,1395,993,991,-514
"2025-07-23",35,26244,27561,23819,1002,6606,3829,21156,0,6,-467,1135,858,927,-301,0,951,1395,816,991,-510
"2025-07-23",36,27220,28627,24746,1037,6606,3036,21156,0,5,-459,1056,847,920,-388,0,941,1395,804,983,-514
"2025-07-23",37,27237,28657,24780,1031,6606,2492,21156,0,2,105,991,976,403,-406,0,122,1395,981,400,-512
"2025-07-23",38,27430,28868,25015,1025,6606,1828,21156,0,2,327,1000,987,358,-422,0,48,1395,997,344,-514
"2025-07-23",39,27629,29417,25325,949,6606,1228,21156,0,2,560,1920,991,8,-291,0,-528,1395,997,321,-467
"2025-07-23",40,27752,29611,25449,872,6606,721,21156,0,2,759,2009,991,0,-276,0,-573,1395,997,312,-508
"2025-07-23",41,27355,29465,25083,892,6606,328,21156,0,2,765,2009,991,-290,-249,0,-448,1395,997,-107,-514
"2025-07-23",42,27095,29302,24848,912,6606,64,21156,0,2,590,2008,988,-332,-291,0,-439,1395,996,-144,-499
"2025-07-23",43,26963,29281,24698,914,6606,0,21156,0,2,276,2003,830,-459,-426,-69,-304,1395,922,-45,-513
"2025-07-23",44,26866,29173,24597,916,6606,0,21156,0,2,178,2002,811,-464,-450,-41,-295,1395,913,-41,-514
"2025-07-23",45,25691,28471,23497,889,6606,0,21156,0,2,292,1863,511,-512,-450,-146,-265,1395,700,-403,-502
"2025-07-23",46,24529,27265,22454,861,6606,0,21156,0,4,114,1851,490,-514,-450,-62,-262,1395,685,-440,-504
"2025-07-23",47,23259,26341,21281,857,6606,0,21156,0,4,1,1887,886,-886,-410,0,-158,1395,966,-611,-513
"2025-07-23",48,22371,25350,20529,852,6606,0,21156,0,4,264,1890,924,-913,-276,0,-150,1395,991,-622,-514
"2025-07-24",1,21773,24476,19920,846,6606,0,21156,0,149,-42,1993,971,-832,-258,0,-124,1395,997,-326,-514
"2025-07-24",2,21312,23929,19488,840,6606,0,21161,0,162,-15,2001,975,-825,-207,0,-122,1395,996,-298,-503
"2025-07-24",3,21002,23320,19192,815,6606,0,21161,0,163,-240,1928,990,-417,-333,0,-54,1395,997,-338,-513
"2025-07-24",4,20691,22952,18882,790,6606,0,21161,0,162,-248,1922,991,-385,-307,0,-49,1380,997,-348,-510
"2025-07-24",5,20294,23230,18512,782,6606,0,21161,0,162,-301,2000,991,-464,-416,0,-151,1145,997,-730,-513
"2025-07-24",6,19938,22998,18128,773,6606,0,21161,0,161,-420,2008,991,-468,-450,-39,-158,1117,997,-770,-514
"2025-07-24",7,19413,23563,17642,770,6606,0,21161,0,162,-531,2009,991,-982,-450,-77,-437,1212,996,-1028,-514
"2025-07-24",8,19215,23543,17458,767,6606,0,21161,0,161,-554,2007,992,-1023,-450,-170,-457,1211,996,-1053,-514
"2025-07-24",9,19177,23630,17426,758,6606,0,21161,0,160,-448,1917,991,-1033,-450,-64,-646,981,997,-1086,-514
"2025-07-24",10,19155,23508,17393,749,6606,0,21161,0,11,-354,1908,991,-1034,-450,-95,-660,944,996,-1089,-514
"2025-07-24",11,19140,23748,17374,748,6606,0,21161,0,3,-411,1852,991,-1031,-450,-120,-901,890,964,-1089,-514
"2025-07-24",12,19441,24130,17612,747,6606,48,21161,0,3,-581,1847,990,-1031,-450,-183,-919,906,960,-1089,-514
"2025-07-24",13,20768,25247,18860,781,6606,342,21161,0,1,-153,1747,871,-703,-450,-264,-958,1276,967,-1089,-514
"2025-07-24",14,21679,26175,19647,815,6606,817,21161,0,1,-183,1741,860,-634,-450,-369,-941,1334,966,-1087,-514
"2025-07-24",15,23251,26240,21142,858,6606,1403,21161,0,3,-561,1921,860,-112,-450,-505,53,1387,913,-905,-514
"2025-07-24",16,23941,26905,21713,900,6606,2076,21161,0,3,-705,1938,862,-104,-450,-528,147,1395,909,-865,-514
"2025-07-24",17,25246,27243,22901,921,6606,2976,21161,0,3,-948,1974,981,457,-451,-529,462,1395,989,99,-514
"2025-07-24",18,25442,27439,22982,942,6606,3678,21161,0,3,-1069,1976,991,553,-451,-529,486,1395,996,203,-514
"2025-07-24",19,25578,27575,23031,934,6606,4558,21161,0,3,-1387,1999,992,847,-451,-529,964,1395,996,479,-514
"2025-07-24",20,25149,27146,22652,925,6606,5153,21161,0,3,-1361,2001,991,891,-451,-529,1000,1395,996,509,-514
"2025-07-24",21,24946,26943,22452,915,6606,5364,21161,0,3,-1265,2005,992,916,-451,-529,959,1395,996,687,-514
"2025-07-24",22,24769,26766,22344,904,6606,5845,21161,0,3,-1253,2005,991,918,-451,-529,956,1395,996,706,-514
"2025-07-24",23,24701,26699,22248,921,6606,6024,21161,0,3,-1231,2005,991,997,-451,-530,878,1395,995,876,-514
"2025-07-24",24,25021,27051,22562,937,6606,5998,21161,0,37,-1187,2005,991,1003,-451,-528,872,1390,995,892,-514
"2025-07-24",25,25151,27183,22674,920,6606,6046,21161,0,39,-1257,2005,991,1018,-451,-528,876,1304,995,939,-514
"2025-07-24",26,25126,27122,22687,903,6606,5953,21161,0,3,-1106,2006,991,1018,-451,-528,877,1290,995,944,-514
"2025-07-24",27,25308,27304,22810,910,6606,5498,21161,0,3,-1009,2006,991,1018,-451,-528,798,1277,995,984,-514
"2025-07-24",28,25204,27173,22791,916,6606,5440,21161,0,3,-935,2006,991,1018,-451,-501,792,1255,996,989,-514
"2025-07-24",29,25192,27088,22744,897,6606,5391,21161,0,3,-989,2004,991,1018,-451,-428,821,946,995,1079,-514
"2025-07-24",30,25184,27035,22803,878,6606,5289,21161,0,3,-855,2005,992,1019,-451,-383,823,921,995,1080,-514
"2025-07-24",31,25088,27064,22695,832,6606,5036,21161,0,3,-899,2005,991,928,-451,-508,804,1251,995,437,-514
"2025-07-24",32,25328,27323,22955,786,6606,5006,21161,0,3,-801,2005,992,923,-451,-527,803,1305,995,372,-514
"2025-07-24",33,25466,27435,23062,812,6606,4513,21161,0,3,-759,2005,992,684,-451,-501,715,1384,995,52,-514
"2025-07-24",34,26128,28123,23683,837,6606,3844,21161,0,3,-665,2004,991,633,-451,-527,708,1395,995,12,-514
"2025-07-24",35,26825,30097,24337,793,6606,3277,21161,0,1,-225,2004,992,-721,-451,-527,615,1395,995,-558,-514
"2025-07-24",36,27621,31177,25061,749,6606,2724,21161,0,2,-306,2002,991,-945,-451,-527,599,1395,995,-617,-514
"2025-07-24",37,27557,31801,25051,704,6606,2111,21161,0,1,51,1711,973,-1028,-451,-526,-190,1395,996,-1053,-495
"2025-07-24",38,27734,32103,25209,659,6606,1620,21161,0,1,146,1688,972,-1031,-451,-527,-260,1395,996,-1095,-504
"2025-07-24",39,27574,32480,25171,622,6606,1217,21161,0,1,442,1977,990,-1031,-451,-527,-856,1395,996,-1095,-445
"2025-07-24",40,28138,33101,25783,584,6606,817,21161,0,1,569,2003,992,-1032,-451,-527,-903,1395,996,-1092,-457
"2025-07-24",41,27659,32413,25362,591,6606,352,21161,0,2,550,2007,992,-964,-451,-527,-777,1395,995,-1094,-439
"2025-07-24",42,27400,32139,25155,598,6606,75,21161,0,1,568,2008,992,-957,-451,-526,-768,1395,996,-1089,-447
"2025-07-24",43,27211,31302,24966,595,6606,0,21161,0,2,527,2007,992,-943,-451,-527,-364,1395,996,-791,-513
"2025-07-24",44,26672,30659,24445,591,6606,0,21161,0,1,471,2006,991,-941,-451,-526,-334,1395,995,-766,-468
"2025-07-24",45,25725,29797,23458,560,6606,0,21161,0,2,196,1958,965,-882,-451,-437,-361,1395,965,-945,-494
"2025-07-24",46,24986,28894,22818,529,6606,0,21161,0,4,178,1954,963,-877,-451,-352,-364,1395,963,-963,-397
"2025-07-24",47,23553,27601,21524,505,6606,0,21161,0,4,448,2003,989,-1014,-387,-248,-412,1395,994,-1082,-401
"2025-07-24",48,22807,26684,20812,481,6606,0,21161,0,4,734,2007,991,-1020,-246,-96,-415,1395,996,-1088,-508
"2025-07-25",1,22426,25545,20475,479,6606,0,21161,0,4,886,2007,992,-968,-190,-1,-217,1395,996,-725,-514
"2025-07-25",2,21670,24557,19734,476,6606,0,21165,0,4,1187,2006,991,-964,-45,0,-203,1395,996,-691,-480
"2025-07-25",3,21196,24172,19375,494,6606,0,21165,0,4,1389,1767,970,-971,-50,0,-200,1395,996,-737,-514
"2025-07-25",4,21066,24006,19294,511,6606,0,21165,0,4,1449,1748,968,-970,-64,0,-200,1394,997,-743,-459
"2025-07-25",5,20687,23970,18958,554,6606,0,21165,0,3,1564,1987,990,-972,-209,0,-234,1384,996,-857,-508
"2025-07-25",6,20299,23611,18604,596,6606,0,21165,0,3,1694,2007,991,-972,-219,0,-236,1368,996,-868,-514
"2025-07-25",7,19815,23119,18135,639,6606,0,21165,0,3,1757,2007,992,-982,-251,0,-119,1160,996,-934,-515
"2025-07-25",8,19366,22619,17685,681,6606,0,21165,0,3,2023,2007,991,-982,-201,0,-112,1125,996,-941,-514
"2025-07-25",9,19087,22913,17430,665,6606,0,21165,0,3,2329,2008,991,-1017,-187,0,-578,1058,996,-1027,-514
"2025-07-25",10,18913,22804,17276,648,6606,0,21165,0,3,2165,2008,991,-1019,-205,0,-614,1062,996,-1036,-514
"2025-07-25",11,19078,23158,17479,645,6606,0,21165,0,3,2475,2008,991,-1033,-82,0,-865,1275,996,-1083,-514
"2025-07-25",12,19266,23396,17647,641,6606,96,21165,0,35,2365,2009,991,-1033,-113,0,-883,1311,996,-1091,-475
"2025-07-25",13,20605,24602,18867,595,6606,553,21165,0,102,2113,1816,969,-1032,-262,-48,-468,1384,985,-1072,-513
"2025-07-25",14,21259,25245,19462,548,6606,1237,21165,0,4,2350,1800,968,-1030,-296,-196,-437,1395,984,-1058,-465
"2025-07-25",15,22684,25321,20829,550,6606,2201,21165,0,3,2314,1990,989,-548,-421,-348,15,1395,995,-309,-508
"2025-07-25",16,23211,25897,21259,551,6606,3243,21165,0,2,2230,2006,992,-496,-451,-487,49,1395,996,-236,-514
"2025-07-25",17,23768,25719,21615,581,6606,4479,21165,0,2,1939,1969,991,384,-450,-470,306,1395,996,69,-529
"2025-07-25",18,23743,25706,21495,611,6606,5787,21165,0,3,1796,1966,991,460,-450,-496,324,1395,996,100,-514
"2025-07-25",19,23205,25200,20882,637,6606,7033,21165,0,4,1599,2002,991,570,-450,-527,281,1395,996,159,-514
"2025-07-25",20,22339,24335,20014,663,6606,8254,21165,0,4,1720,2006,992,579,-451,-527,278,1395,996,166,-514
"2025-07-25",21,21412,23408,19084,726,6606,9403,21165,0,4,1667,2006,991,618,-451,-527,383,1395,996,278,-514
"2025-07-25",22,20683,22669,18395,789,6606,10117,21165,0,4,1539,2006,991,622,-451,-517,390,1395,996,293,-514
"2025-07-25",23,20254,22216,18004,843,6606,10555,21165,0,4,1651,2006,991,445,-451,-493,452,1395,996,542,-514
"2025-07-25",24,20398,22280,18184,896,6606,10899,21165,0,4,1875,2006,991,439,-451,-413,456,1395,996,567,-514
"2025-07-25",25,20586,22624,18381,969,6606,10573,21165,0,86,1879,2005,991,600,-451,-487,618,1395,996,645,-514
"2025-07-25",26,20710,22709,18528,1042,6606,10735,21165,0,122,2046,2006,991,618,-451,-412,630,1395,996,652,-514
"2025-07-25",27,20727,22843,18517,1090,6606,10151,21165,0,186,1918,2006,992,619,-451,-464,592,1395,996,610,-515
"2025-07-25",28,20036,21983,17916,1138,6606,10135,21165,0,134,1975,1353,991,619,-451,-348,589,1395,996,604,-514
"2025-07-25",29,19717,21512,17632,1150,6606,10179,21165,0,122,2023,1001,991,625,-451,-208,467,1395,997,657,-514
"2025-07-25",30,19834,21591,17799,1162,6606,10165,21165,0,122,2090,1001,992,626,-451,-170,458,1395,997,668,-514
"2025-07-25",31,20492,22111,18509,1233,6606,9798,21165,0,122,2135,1002,992,778,-451,-32,392,1395,997,1077,-514
"2025-07-25",32,20785,22364,18846,1303,6606,9037,21165,0,122,2113,1002,991,789,-443,0,387,1395,997,1110,-514
"2025-07-25",33,21001,22476,19103,1361,6606,7754,21165,0,122,2222,1002,992,383,-339,0,327,1395,997,713,-514
"2025-07-25",34,21910,23404,20022,1418,6606,6611,21165,0,138,1925,1001,991,347,-342,0,322,1395,997,667,-514
"2025-07-25",35,22570,24600,20585,1359,6606,5824,21165,0,146,1946,1002,991,-536,-334,0,145,1395,996,133,-514
"2025-07-25",36,24035,26201,21970,1300,6606,4807,21165,0,4,2063,1002,992,-665,-438,-45,132,1395,997,82,-514
"2025-07-25",37,24846,27315,22857,1166,6606,3700,21165,0,4,2287,1002,991,-838,-451,-162,167,1395,997,69,-514
"2025-07-25",38,25747,28281,23725,1032,6606,2572,21165,0,4,2061,1002,992,-844,-451,-221,170,1395,997,63,-514
"2025-07-25",39,26348,28931,24329,924,6606,1661,21165,0,4,2109,1002,991,-736,-451,-130,28,1395,997,-248,-514
"2025-07-25",40,26740,29333,24656,815,6606,915,21165,0,1,2111,1002,991,-725,-451,-123,18,1395,997,-279,-514
"2025-07-25",41,26333,29325,24220,817,6606,334,21165,0,2,2114,1002,991,-860,-451,-116,-163,1395,997,-386,-514
"2025-07-25",42,26229,29307,24099,818,6606,48,21165,0,2,2114,1002,991,-865,-451,-180,-176,1395,997,-390,-514
"2025-07-25",43,26198,28846,24069,841,6606,0,21165,0,2,1967,1002,992,-774,-451,-206,-201,1395,997,53,-514
"2025-07-25",44,26047,28624,23957,864,6606,0,21165,0,2,2001,1002,989,-770,-451,-136,-204,1395,997,87,-514
"2025-07-25",45,25223,28336,23106,856,6606,0,21165,0,2,1995,1001,811,-1020,-451,-253,-14,1395,997,-359,-514
